Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-October-2016,692.00,696.95,675.00,690.40,684.452363090772693173,9331,754,6386625.00,2280,24.43,21.95,-1.60
5-October-2016,670.00,706.95,668.65,689.55,693.558308030572714898,47755,3310,33120877.00,14456,30.27,38.30,19.55
4-October-2016,640.00,669.00,638.00,660.85,653.077576394361264337,11421,1364,7458799.00,8271,72.42,31.00,20.85
3-October-2016,638.20,645.00,635.05,640.30,639.945474241694752046,8308,557,5316667.00,3556,42.80,9.95,2.10
30-September-2016,621.95,645.00,606.20,640.40,631.344121163810282981,12545,915,7920212.00,6177,49.24,38.80,18.45
29-September-2016,625.00,632.00,610.00,620.15,619.630914398207860973,14731,996,9127783.00,7175,48.71,22.00,-4.85
28-September-2016,606.40,625.85,501.10,622.50,618.200412158681092220,11646,556,7199562.00,7958,68.33,124.75,16.10
27-September-2016,605.00,608.00,599.45,606.35,605.248162129942380290,5033,464,3046214.00,3207,63.72,8.55,1.35
26-September-2016,596.00,604.00,596.00,601.60,601.231673755316487365,3997,394,2403123.00,2306,57.69,8.00,5.60
23-September-2016,602.00,603.00,592.00,596.15,595.820615611464381163,21702,949,12930499.00,16166,74.49,11.00,-5.85
22-September-2016,604.00,605.85,600.00,602.25,602.121362668559261887,15499,439,9332279.00,10981,70.85,5.85,-1.75
21-September-2016,606.00,606.00,599.20,601.55,601.663266984701431156,12158,479,7315022.00,10396,85.51,6.80,-4.45
20-September-2016,618.70,619.90,604.05,605.20,607.205819320804484009,12132,462,7366621.00,9442,77.83,15.85,-13.50
19-September-2016,620.00,620.00,610.00,611.30,613.376957667855481469,6449,628,3955668.00,3581,55.53,10.00,-8.70
16-September-2016,622.00,623.95,608.00,611.80,617.223472382815974384,22486,634,13878887.00,15321,68.14,15.95,-10.20
15-September-2016,620.55,621.50,616.00,620.15,619.193454120397428404,5133,225,3178320.00,3761,73.27,5.50,-0.40
14-September-2016,624.20,624.20,616.05,618.05,620.028819508590430445,5413,306,3356216.00,3240,59.86,8.15,-6.15
12-September-2016,619.25,620.95,613.00,617.75,618.051838723969871510,4514,280,2789886.00,3377,74.81,7.95,-1.50
9-September-2016,615.00,631.65,613.00,619.25,623.242581681842528119,18670,1044,11635939.00,6909,37.01,18.65,4.25
8-September-2016,625.00,625.00,605.00,609.00,610.572225981055480378,5912,514,3609703.00,3543,59.93,20.00,-16.00
7-September-2016,623.10,625.00,610.30,615.70,616.709421745925429783,8958,726,5524483.00,3871,43.21,14.70,-7.40
6-September-2016,619.00,626.75,615.00,623.50,618.726722532588454376,6444,407,3987075.00,4025,62.46,11.75,4.50
2-September-2016,621.85,624.75,615.60,617.85,619.914529914529914529,8073,463,5004570.00,5689,70.47,9.15,-4.00
1-September-2016,628.70,634.05,618.80,625.60,624.592257597684515195,5528,449,3452746.00,3557,64.35,15.25,-3.10
31-August-2016,634.90,634.90,619.50,623.70,623.566402207657813038,8697,353,5423157.00,6054,69.61,15.40,-11.20
30-August-2016,612.00,624.60,610.00,619.10,616.911470047025148231,4891,403,3017314.00,2139,43.73,14.60,7.10
29-August-2016,633.75,635.00,606.50,609.60,617.384774799668416689,21714,675,13405893.00,16742,77.10,28.50,-24.15
26-August-2016,640.00,640.00,627.00,630.55,631.758039008961518186,9485,857,5992225.00,6561,69.17,13.00,-9.45
25-August-2016,645.00,649.85,635.00,642.60,640.026442307692307692,8736,315,5591271.00,6878,78.73,14.85,-2.40
24-August-2016,651.70,652.00,638.00,640.90,643.119384615384615384,3250,238,2090138.00,2562,78.83,14.00,-10.80
23-August-2016,650.00,655.00,640.20,645.15,648.626098901098901098,3640,264,2360999.00,1786,49.07,14.80,-4.85
22-August-2016,650.00,655.00,635.00,644.90,644.317625618328560270,7682,598,4949648.00,3501,45.57,20.00,-5.10
19-August-2016,668.00,668.00,645.50,647.50,651.774501796798431885,12244,842,7980327.00,8352,68.21,22.50,-20.50
18-August-2016,679.05,690.25,661.00,663.50,670.626373626373626373,3185,227,2135945.00,1989,62.45,29.25,-15.55
17-August-2016,681.50,683.00,664.50,674.35,677.155172413793103448,2842,231,1924475.00,1682,59.18,18.50,-7.15
16-August-2016,682.00,692.35,672.90,676.55,683.496036712557363370,4794,615,3276680.00,2511,52.38,19.45,-5.45
12-August-2016,676.70,689.80,672.00,676.05,681.443090787716955941,5992,564,4083207.00,2620,43.72,17.80,-0.65
11-August-2016,670.00,682.00,667.00,672.10,674.243043369265480070,7978,502,5379111.00,3454,43.29,15.00,2.10
10-August-2016,673.40,676.00,660.00,666.25,666.823304680038204393,3141,391,2094492.00,1862,59.28,16.00,-7.15
9-August-2016,673.55,679.95,667.10,671.35,673.326196848052334225,3363,400,2264396.00,1782,52.99,12.85,-2.20
8-August-2016,675.00,683.00,669.00,670.90,676.203252032520325203,1968,307,1330768.00,782,39.74,14.00,-4.10
5-August-2016,675.00,680.00,668.20,677.95,675.097275688480900207,6754,538,4559607.00,4381,64.87,11.80,2.95
4-August-2016,671.00,676.80,667.35,669.95,670.792939309797699325,2521,244,1691069.00,1231,48.83,9.45,-1.05
3-August-2016,685.00,685.15,670.90,674.25,677.957722896609460025,4778,730,3239282.00,2493,52.18,14.25,-10.75
2-August-2016,679.95,693.70,665.00,673.00,675.406178039876439202,17805,1091,12025607.00,12757,71.65,28.70,-6.95
1-August-2016,685.55,685.55,669.25,676.80,675.659468438538205980,4214,560,2847229.00,2135,50.66,16.30,-8.75
29-July-2016,685.00,695.65,681.60,686.45,688.784531751914998764,4047,372,2787511.00,1548,38.25,14.05,1.45
28-July-2016,694.25,710.00,686.00,692.10,696.663023076073755106,9057,940,6309677.00,4585,50.62,24.00,-2.15
27-July-2016,689.10,699.00,684.00,696.55,694.021825396825396825,11088,1184,7695314.00,6338,57.16,15.00,7.45
26-July-2016,666.00,698.00,666.00,688.90,687.202406532015470562,16289,1445,11193840.00,6040,37.08,32.00,22.90
25-July-2016,660.00,668.00,640.00,665.35,661.763433813892529488,19838,1264,13128063.00,6186,31.18,28.00,5.35
22-July-2016,630.00,665.00,628.10,657.60,633.005101713816927947,78013,844,49382627.00,69625,89.25,36.90,27.60
21-July-2016,641.60,642.00,625.00,634.25,633.566722429545747008,7771,505,4923447.00,3825,49.22,17.00,-7.35
20-July-2016,638.00,649.50,634.85,641.25,639.977175463623395149,4907,425,3140368.00,2079,42.37,14.65,3.25
19-July-2016,643.90,644.00,635.00,637.60,638.796316657504123144,3638,274,2323941.00,1872,51.46,9.00,-6.30
18-July-2016,652.00,689.50,641.10,644.95,649.569440578903423323,7186,490,4667806.00,3615,50.31,48.40,-7.05
15-July-2016,680.00,687.50,651.60,654.75,662.406055690727223573,14796,705,9800960.00,10408,70.34,35.90,-25.25
14-July-2016,670.50,677.80,670.00,675.40,676.004152823920265780,6020,234,4069545.00,3435,57.06,7.80,4.90
13-July-2016,670.00,673.00,664.60,665.70,667.840386940749697702,4962,425,3313824.00,2827,56.97,8.40,-4.30
12-July-2016,680.80,682.90,664.00,666.15,670.004878370360603863,15169,665,10163304.00,12110,79.83,18.90,-14.65
11-July-2016,685.35,690.50,675.50,677.85,686.765131617346640985,17133,528,11766347.00,14714,85.88,15.00,-7.50
8-July-2016,671.00,679.00,663.65,677.75,671.211256892945426887,5259,340,3529900.00,3179,60.45,15.35,6.75
7-July-2016,693.85,693.90,663.00,670.95,675.788961321164710995,11505,700,7774952.00,8627,74.98,30.90,-22.90
5-July-2016,688.00,694.15,687.00,692.00,691.564082484990864004,7662,202,5298764.00,6808,88.85,7.15,4.00
4-July-2016,695.00,696.10,681.00,682.35,685.021391043282461846,7994,572,5476061.00,5876,73.51,15.10,-12.65
1-July-2016,696.00,698.20,685.55,690.05,692.796347537354731599,3614,288,2503766.00,2320,64.19,12.65,-5.95
30-June-2016,700.00,701.70,691.10,695.45,699.596877869605142332,15246,325,10666054.00,13601,89.21,10.60,-4.55
29-June-2016,702.55,703.50,693.35,697.25,700.019749335358906190,15798,289,11058912.00,13990,88.56,10.15,-5.30
28-June-2016,702.00,706.00,699.00,702.05,701.588114050154586052,2911,384,2042323.00,1715,58.91,7.00,0.05
27-June-2016,707.45,710.80,701.65,704.95,704.874734607218683651,1413,164,995988.00,754,53.36,9.15,-2.50
24-June-2016,690.00,718.90,670.00,710.55,690.457590685176892073,11165,869,7708959.00,5604,50.19,48.90,20.55
23-June-2016,695.90,713.95,687.50,706.70,705.516442048517520215,5565,531,3926199.00,2651,47.64,26.45,10.80
22-June-2016,697.00,707.00,693.80,700.70,701.508069522036002482,3222,280,2260259.00,1550,48.11,13.20,3.70
21-June-2016,692.95,704.25,690.00,697.00,697.710472279260780287,1948,203,1359140.00,835,42.86,14.25,4.05
20-June-2016,688.85,692.70,685.10,691.85,690.400957771005659555,6891,357,4757553.00,5118,74.27,7.60,3.00
17-June-2016,705.85,706.00,681.00,686.20,688.811889106095610449,11254,504,7751889.00,8915,79.22,25.00,-19.65
16-June-2016,706.80,707.95,702.00,704.15,704.199844479004665629,1286,176,905601.00,789,61.35,5.95,-2.65
15-June-2016,709.50,714.50,702.00,703.70,708.412585336895221133,3369,274,2386642.00,1965,58.33,12.50,-5.80
14-June-2016,715.00,715.50,702.60,704.40,706.412644968200523756,2673,223,1888241.00,1755,65.66,12.90,-10.60
13-June-2016,696.00,716.30,696.00,710.85,708.778799489144316730,3915,249,2774869.00,1947,49.73,20.30,14.85
10-June-2016,718.05,721.00,707.50,709.10,711.958751983077736647,5673,346,4038942.00,2901,51.14,13.50,-8.95
9-June-2016,721.00,721.00,716.00,717.30,717.689514066496163682,3910,216,2806166.00,2816,72.02,5.00,-3.70
8-June-2016,727.45,733.40,722.00,722.60,724.971264367816091954,4524,328,3279770.00,2720,60.12,11.40,-4.85
7-June-2016,730.00,730.80,725.00,727.95,727.855520751761942051,2554,169,1858943.00,1171,45.85,5.80,-2.05
6-June-2016,729.95,736.90,720.00,724.45,730.328581610833927298,2806,279,2049302.00,1459,52.00,16.90,-5.50
3-June-2016,736.95,736.95,720.00,726.55,726.099531005732152162,3838,345,2786770.00,2034,53.00,16.95,-10.40
2-June-2016,736.00,737.00,721.15,727.50,729.414344262295081967,2440,213,1779771.00,1499,61.43,15.85,-8.50
1-June-2016,730.00,737.50,713.50,736.35,735.977024698449167145,3482,276,2562672.00,2064,59.28,24.00,6.35
31-May-2016,737.00,739.00,731.00,735.40,735.781456953642384105,5285,462,3888605.00,2427,45.92,8.00,-1.60
30-May-2016,737.50,739.00,733.00,737.05,735.783114256825075834,3956,345,2910758.00,3234,81.75,6.00,-0.45
27-May-2016,735.00,739.50,729.05,733.45,733.159516616314199395,3310,323,2426758.00,1548,46.77,10.45,-1.55
26-May-2016,723.50,733.70,723.50,730.35,730.951245646932761853,3733,376,2728641.00,2135,57.19,10.20,6.85
25-May-2016,730.00,730.00,721.90,723.95,726.139063591893780573,1431,161,1039105.00,980,68.48,8.10,-6.05
24-May-2016,726.35,728.00,724.30,726.25,726.402602523659305993,5072,179,3684314.00,4238,83.56,3.70,-0.10
23-May-2016,727.90,732.00,725.00,727.90,728.964781216648879402,1874,244,1366080.00,1087,58.00,7.00,0.00
20-May-2016,720.00,727.15,717.90,722.75,721.825716718705648594,3523,420,2542992.00,2000,56.77,9.25,2.75
19-May-2016,737.65,737.65,714.00,718.30,724.935839880284324728,5346,362,3875507.00,2612,48.86,23.65,-19.35
18-May-2016,722.90,739.75,721.00,736.35,733.679814145585957666,9685,599,7105689.00,4796,49.52,18.75,13.45
17-May-2016,725.00,726.00,717.00,721.05,720.292465753424657534,1460,167,1051627.00,701,48.01,9.00,-3.95
16-May-2016,730.00,730.25,717.00,719.05,722.843361986628462273,4188,407,3027268.00,1849,44.15,13.25,-10.95
13-May-2016,739.00,741.85,726.70,733.25,733.029823269513991163,2716,414,1990909.00,1014,37.33,15.15,-5.75
12-May-2016,728.00,740.00,724.00,736.95,733.988718194911185789,4166,458,3057797.00,1400,33.61,16.00,8.95
11-May-2016,716.05,732.05,716.00,724.90,726.503737319807794981,3746,356,2721483.00,1513,40.39,16.05,8.85
10-May-2016,720.00,724.65,699.90,716.10,712.123851137562151574,6637,548,4726366.00,3383,50.97,24.75,-3.90
9-May-2016,726.35,727.00,717.90,719.90,722.354159354159354159,2849,319,2057987.00,1735,60.90,9.10,-6.45
6-May-2016,731.40,732.20,722.00,726.50,727.229467396714783474,2009,235,1461004.00,1101,54.80,10.20,-4.90
5-May-2016,735.00,742.50,729.55,731.05,735.299745782297203605,8654,537,6363284.00,6349,73.36,12.95,-3.95
4-May-2016,728.90,742.00,721.00,736.10,731.086458510096724927,11786,749,8616585.00,1626,13.80,21.00,7.20
3-May-2016,739.85,742.05,728.00,732.80,730.033320785967025521,132830,482,96970326.00,129289,97.33,14.05,-7.05
2-May-2016,743.00,743.00,728.95,737.55,735.284632376143893972,3169,387,2330117.00,1219,38.47,14.05,-5.45
29-April-2016,738.20,749.85,738.15,743.35,743.430173092053501180,5084,325,3779599.00,1880,36.98,11.70,5.15
28-April-2016,755.00,755.00,729.00,733.80,746.101453325880380100,10734,721,8008653.00,6240,58.13,26.00,-21.20
27-April-2016,735.00,758.00,735.00,751.60,751.114885713429795392,33381,1801,25072966.00,15774,47.25,23.00,16.60
26-April-2016,716.40,741.60,705.00,730.30,721.730069359445124439,49020,1972,35379208.00,27135,55.35,36.60,13.90
25-April-2016,747.00,747.00,715.35,717.85,722.460152560842717035,13765,1158,9944664.00,6328,45.97,31.65,-29.15
22-April-2016,745.75,755.00,741.00,746.10,746.353663985701519213,4476,454,3340679.00,2084,46.56,14.00,0.35
21-April-2016,764.10,767.60,737.00,746.50,746.813689520752121073,8722,661,6513709.00,3701,42.43,30.60,-17.60
20-April-2016,773.15,782.00,760.00,765.60,770.625478555179492870,18023,1376,13888983.00,5115,28.38,22.00,-7.55
18-April-2016,730.00,777.00,723.55,771.25,755.003215617085455735,35141,2301,26531568.00,9207,26.20,53.45,41.25
13-April-2016,722.05,731.10,720.00,723.75,726.623733719247467438,3455,335,2510485.00,1942,56.21,11.10,1.70
12-April-2016,714.90,726.20,714.65,719.45,719.973387601753287413,3194,316,2299595.00,1030,32.25,11.55,4.55
11-April-2016,726.00,726.00,711.00,714.90,716.035601840639379995,4129,444,2956511.00,2130,51.59,15.00,-11.10
8-April-2016,727.00,741.80,724.00,727.15,733.488118535085266983,3577,389,2623687.00,1199,33.52,17.80,0.15
7-April-2016,736.55,737.70,720.00,724.45,729.166327223353699932,2946,352,2148124.00,1276,43.31,17.70,-12.10
6-April-2016,737.05,746.40,731.50,736.50,736.387385994744164476,6469,644,4763690.00,3783,58.48,14.90,-0.55
5-April-2016,750.05,753.25,740.00,744.40,746.263919988057919092,6699,714,4999222.00,3328,49.68,13.25,-5.65
4-April-2016,745.00,753.65,745.00,749.70,749.778540554284261378,3933,383,2948879.00,1737,44.16,8.65,4.70
1-April-2016,755.00,758.95,735.00,740.55,745.649690295939435650,13077,913,9750861.00,4261,32.58,23.95,-14.45
31-March-2016,750.00,767.35,742.90,761.65,760.643196829590488771,7570,826,5758069.00,2677,35.36,24.45,11.65
30-March-2016,755.00,762.50,746.10,754.15,752.530319735391400220,8163,702,6142905.00,3443,42.18,16.40,-0.85
29-March-2016,739.90,754.45,726.60,745.65,747.829248518864982850,16035,1013,11991442.00,6449,40.22,27.85,5.75
28-March-2016,727.25,758.65,726.15,738.35,746.730699385360402309,42952,2994,32073577.00,12820,29.85,32.50,11.10
23-March-2016,718.05,733.90,712.00,726.40,725.259723188741977886,38799,2072,28139352.00,11561,29.80,21.90,8.35
22-March-2016,743.00,743.00,692.60,714.30,706.805318225430620916,87548,5492,61879392.00,12006,13.71,50.40,-28.70
21-March-2016,690.00,796.75,690.00,740.20,740.423429476707988386,162223,9951,120113710.00,30673,18.91,106.75,50.20
18-March-2016,650.00,680.00,650.00,669.75,667.296688052713715970,28835,1981,19241500.00,9419,32.67,30.00,19.75
17-March-2016,667.80,669.10,645.30,653.20,655.812797644817733137,23098,1630,15147964.00,8386,36.31,23.80,-14.60
16-March-2016,615.00,680.00,611.60,662.80,650.176800026828532143,59638,3625,38775244.00,17846,29.92,68.40,47.80
15-March-2016,605.10,617.95,597.00,612.05,608.220698366868176486,22166,1217,13481820.00,6941,31.31,20.95,6.95
14-March-2016,605.00,605.00,590.00,599.70,600.057167480609020396,6962,406,4177598.00,5069,72.81,15.00,-5.30
11-March-2016,603.00,606.60,597.00,599.20,601.045031633792333457,8061,607,4845024.00,3731,46.28,9.60,-3.80
10-March-2016,606.10,613.50,600.85,603.55,606.758082813386273397,7052,466,4278858.00,3893,55.20,12.65,-2.55
9-March-2016,608.50,610.00,601.20,605.05,605.656764785309208749,3703,364,2242747.00,1539,41.56,8.80,-3.45
8-March-2016,610.50,616.65,603.00,607.70,612.390993071593533487,4330,423,2651653.00,2129,49.17,13.65,-2.80
4-March-2016,610.00,619.00,604.00,606.70,610.952305246422893481,5661,521,3458601.00,2485,43.90,15.00,-3.30
3-March-2016,616.00,622.50,591.05,607.65,594.366584969496763193,150148,1251,89242954.00,141375,94.16,31.45,-8.35
2-March-2016,620.00,627.80,610.05,615.80,617.724462261969007786,12971,541,8012504.00,10643,82.05,17.75,-4.20
1-March-2016,610.00,621.00,607.00,614.75,611.585604381275264050,7669,440,4690250.00,3736,48.72,14.00,4.75
29-February-2016,619.75,619.75,582.25,607.80,605.082715345122646891,3506,569,2121420.00,1224,34.91,37.50,-11.95
26-February-2016,629.95,630.00,615.00,619.65,621.626548672566371681,2260,369,1404876.00,1064,47.08,15.00,-10.30
25-February-2016,626.45,631.00,624.75,626.65,627.116331096196868008,894,178,560642.00,341,38.14,6.25,0.20
24-February-2016,641.90,642.80,626.00,630.95,629.244973708629755644,3233,448,2034349.00,1187,36.72,16.80,-10.95
23-February-2016,650.05,656.90,631.10,643.35,641.645024469820554649,6130,781,3933284.00,2524,41.17,25.80,-6.70
22-February-2016,655.00,662.10,646.50,657.00,657.723515439429928741,4210,488,2769016.00,1081,25.68,15.60,2.00
19-February-2016,647.75,653.90,646.90,650.70,650.668910648714810281,1634,318,1063193.00,696,42.59,7.00,2.95
18-February-2016,640.35,652.90,634.80,642.65,643.370695153061224489,6272,862,4035221.00,3584,57.14,18.10,2.30
17-February-2016,617.45,644.00,608.00,640.35,626.037094281298299845,7764,939,4860552.00,3267,42.08,36.00,22.90
16-February-2016,623.20,623.20,601.50,609.60,609.910254359302511598,6251,929,3812549.00,2808,44.92,21.70,-13.60
15-February-2016,595.00,620.00,595.00,616.35,612.341683739988824734,10738,322,6575325.00,9589,89.30,25.00,21.35
12-February-2016,605.00,605.00,562.50,589.55,580.114940421631530705,10910,1078,6329054.00,5380,49.31,42.50,-15.45
11-February-2016,614.05,620.00,588.55,601.55,607.523787947439963751,4414,601,2681610.00,1783,40.39,31.45,-12.50
10-February-2016,623.70,625.25,610.25,614.05,616.905521864028088094,6266,635,3865530.00,2133,34.04,15.00,-9.65
9-February-2016,644.70,644.70,620.00,623.45,625.645882662457248092,3801,342,2378080.00,1557,40.96,24.70,-21.25
8-February-2016,645.00,658.00,635.00,639.35,646.917655786350148367,2696,381,1744090.00,1036,38.43,23.00,-5.65
5-February-2016,642.60,647.35,633.70,642.75,640.418582824964805255,2131,244,1364732.00,872,40.92,13.65,0.15
4-February-2016,655.00,665.80,637.00,644.60,651.002586035408792520,5027,465,3272590.00,1979,39.37,28.80,-10.40
3-February-2016,660.00,665.00,651.10,659.85,658.078529657477025898,7182,713,4726320.00,3046,42.41,13.90,-0.15
2-February-2016,665.00,673.10,662.25,665.95,667.533690316822846943,4482,309,2991886.00,2454,54.75,10.85,0.95
1-February-2016,663.00,689.00,660.00,664.95,673.037351152231645678,11673,812,7856365.00,4392,37.63,29.00,1.95
29-January-2016,640.10,665.75,635.00,661.50,652.164759231267544806,9262,732,6040350.00,5231,56.48,30.75,21.40
28-January-2016,640.00,650.00,630.10,639.80,633.399460742651153248,34121,682,21612223.00,29276,85.80,19.90,-0.20
27-January-2016,600.05,639.80,600.05,636.55,636.178364769376286652,71892,2346,45736135.00,59591,82.89,39.75,36.50
25-January-2016,615.00,639.00,604.90,608.00,613.912284163788850518,30405,1462,18666003.00,10814,35.57,34.10,-7.00
22-January-2016,606.75,614.00,586.00,587.85,593.293362127756308251,8798,693,5219795.00,5617,63.84,28.00,-18.90
21-January-2016,612.00,615.00,594.80,607.50,603.481984829329962073,3164,260,1909417.00,1465,46.30,20.20,-4.50
20-January-2016,611.00,611.00,594.00,597.95,601.636344086021505376,4650,397,2797609.00,2587,55.63,17.00,-13.05
19-January-2016,598.30,616.10,587.00,614.45,599.749465431218816821,2806,235,1682897.00,1309,46.65,29.10,16.15
18-January-2016,620.00,620.00,594.00,598.50,599.998846065081929379,4333,369,2599795.00,2193,50.61,26.00,-21.50
15-January-2016,620.50,626.50,615.00,618.25,620.102040816326530612,4263,277,2643495.00,2051,48.11,11.50,-2.25
14-January-2016,620.00,627.35,610.00,624.75,621.289879931389365351,2915,260,1811060.00,1069,36.67,17.35,4.75
13-January-2016,635.25,642.00,618.10,624.75,629.701800000000000000,5000,381,3148509.00,2355,47.10,23.90,-10.50
12-January-2016,616.50,634.90,616.45,628.10,629.847848050111133562,4949,337,3117117.00,2397,48.43,18.45,11.60
11-January-2016,622.05,630.85,612.80,618.40,620.304079972102754852,8603,669,5336476.00,3839,44.62,18.05,-3.65
8-January-2016,625.20,636.60,625.20,630.70,634.355135810177958164,6406,226,4063679.00,5420,84.61,11.40,5.50
7-January-2016,640.20,640.20,620.00,626.85,632.862702881748923484,6038,452,3821225.00,3357,55.60,20.20,-13.35
6-January-2016,640.40,648.00,640.00,641.15,642.460264900662251655,1510,133,970115.00,676,44.77,8.00,0.75
5-January-2016,642.25,647.85,640.15,640.80,643.486789960369881109,3028,372,1948478.00,1049,34.64,7.70,-1.45
4-January-2016,649.50,649.50,641.00,641.55,643.343448275862068965,5800,431,3731392.00,3609,62.22,8.50,-7.95
1-January-2016,644.50,650.00,643.00,648.65,646.864596273291925465,4025,320,2603630.00,1757,43.65,7.00,4.15
31-December-2015,648.10,648.15,640.00,641.25,641.463332261177227404,6218,478,3988619.00,3391,54.54,8.15,-6.85
30-December-2015,650.00,650.00,642.00,646.75,647.226300927793465106,2479,270,1604474.00,1215,49.01,8.00,-3.25
29-December-2015,650.00,650.00,643.00,645.10,646.841569332135369871,3339,296,2159804.00,1651,49.45,7.00,-4.90
28-December-2015,655.00,655.00,645.00,646.70,648.289760914760914760,3848,321,2494619.00,1848,48.02,10.00,-8.30
24-December-2015,656.00,656.00,646.40,649.25,649.662130707251566696,5585,375,3628363.00,2812,50.35,9.60,-6.75
23-December-2015,659.80,663.00,653.85,656.70,657.842896425297891842,5455,431,3588533.00,2520,46.20,9.15,-3.10
22-December-2015,666.70,670.10,658.00,659.00,661.052137153593236261,2129,227,1407380.00,1030,48.38,12.10,-7.70
21-December-2015,666.95,667.00,662.10,663.95,663.780831099195710455,2984,325,1980722.00,1610,53.95,4.90,-3.00
18-December-2015,662.00,668.80,662.00,664.00,664.994374565450982870,31642,92,21041752.00,30744,97.16,6.80,2.00
17-December-2015,665.00,669.95,661.30,664.75,667.592638036809815950,10595,402,7073144.00,9150,86.36,8.65,-0.25
16-December-2015,665.00,667.00,657.00,659.10,662.832464825429911412,3838,321,2543951.00,1376,35.85,10.00,-5.90
15-December-2015,662.50,666.70,658.00,659.75,662.217251540316099651,3733,192,2472057.00,2684,71.90,8.70,-2.75
14-December-2015,671.00,671.00,660.10,662.90,663.654667224780242779,2389,278,1585471.00,953,39.89,10.90,-8.10
11-December-2015,676.00,678.60,667.90,672.05,673.387089201877934272,4260,239,2868629.00,1936,45.45,10.70,-3.95
10-December-2015,678.45,682.50,667.30,673.30,675.146434231378763866,3155,279,2130087.00,1723,54.61,15.20,-5.15
9-December-2015,685.00,685.00,661.90,668.95,679.785659094421264101,12942,554,8797786.00,,,23.10,-16.05
8-December-2015,677.05,690.50,672.45,678.15,680.088912133891213389,12428,1169,8452145.00,3933,31.65,18.05,1.10
7-December-2015,667.00,695.00,666.60,677.05,679.248068212096989075,18765,1486,12746090.00,6615,35.25,28.40,10.05
4-December-2015,660.00,672.95,655.90,661.80,663.340822877152028012,3427,261,2273269.00,1254,36.59,17.05,1.80
3-December-2015,672.10,672.15,661.00,663.30,666.082926829268292682,2665,307,1775111.00,1176,44.13,11.15,-8.80
2-December-2015,674.55,674.75,663.55,667.45,668.153258246178600160,2486,274,1661029.00,1211,48.71,11.20,-7.10
1-December-2015,663.00,673.95,663.00,668.25,669.207386363636363636,2464,137,1648927.00,1267,51.42,10.95,5.25
30-November-2015,680.00,680.00,664.00,669.20,670.822471275193068374,10618,679,7122793.00,6443,60.68,16.00,-10.80
27-November-2015,670.00,683.30,667.00,680.40,676.845304620417064195,14674,864,9932028.00,4039,27.52,16.30,10.40
26-November-2015,667.95,672.90,666.00,669.15,669.500413907284768211,2416,238,1617513.00,1607,66.51,6.90,1.20
24-November-2015,672.90,674.80,664.60,673.30,670.227064772453647965,4153,263,2783453.00,2600,62.61,10.20,0.40
23-November-2015,655.00,673.00,655.00,666.90,664.288077858880778588,6165,413,4095336.00,1281,20.78,18.00,11.90
20-November-2015,661.00,673.55,656.05,661.90,666.775982256020278833,3156,294,2104345.00,1146,36.31,17.50,0.90
19-November-2015,657.40,673.00,653.40,667.90,668.488243285609781586,9569,711,6396764.00,2790,29.16,19.60,10.50
18-November-2015,664.95,668.80,653.30,659.20,662.296812749003984063,5020,416,3324730.00,1331,26.51,15.50,-5.75
17-November-2015,655.00,665.00,653.85,659.05,660.582993751697908177,3681,298,2431606.00,1734,47.11,11.15,4.05
16-November-2015,655.00,665.95,648.00,651.50,656.255084379056685417,4622,407,3033211.00,1133,24.51,17.95,-3.50
13-November-2015,666.00,666.00,647.00,651.65,651.947963318404777137,4689,460,3056984.00,1394,29.73,19.00,-14.35
11-November-2015,663.00,673.00,660.00,667.80,667.142723880597014925,2144,222,1430354.00,1312,61.19,13.00,4.80
10-November-2015,662.00,666.70,652.05,655.20,657.786932447397563676,9030,942,5939816.00,2238,24.78,14.65,-6.80
9-November-2015,645.30,663.95,630.05,655.55,652.183066109045165134,90623,979,59102786.00,86435,95.38,33.90,10.25
6-November-2015,645.05,659.25,645.05,657.10,651.906972901520158625,6052,828,3945341.00,1949,32.20,14.20,12.05
5-November-2015,660.60,660.60,645.00,649.30,655.925604173844563665,40634,683,26652881.00,2119,5.21,15.60,-11.30
4-November-2015,684.00,684.00,660.00,664.15,671.867348800834202294,153440,697,103091326.00,148682,96.90,24.00,-19.85
3-November-2015,657.95,679.55,641.10,676.55,663.047817240103588605,10812,945,7168873.00,4760,44.03,38.45,18.60
2-November-2015,648.05,657.00,639.10,652.30,647.382257012393998695,3066,377,1984874.00,1340,43.71,17.90,4.25
30-October-2015,647.20,651.55,640.70,645.00,645.636250222776688647,5611,380,3622665.00,3071,54.73,10.85,-2.20
29-October-2015,648.30,655.70,648.00,650.95,650.725080658855493292,5889,601,3832120.00,3227,54.80,7.70,2.65
28-October-2015,662.45,664.00,642.50,648.25,650.813505973245582659,13979,1240,9097722.00,7394,52.89,21.50,-14.20
27-October-2015,671.15,678.00,661.75,664.65,670.094950213371266002,8436,687,5652921.00,3705,43.92,16.25,-6.50
26-October-2015,673.00,677.75,665.30,669.45,671.223476297968397291,9746,700,6541744.00,3380,34.68,12.45,-3.55
23-October-2015,685.95,686.95,661.00,664.10,669.590880223548837800,7873,566,5271689.00,5308,67.42,25.95,-21.85
21-October-2015,686.05,686.05,676.00,680.50,681.504057279236276849,2095,216,1427751.00,982,46.87,10.05,-5.55
